Id,Weekly_Sales
23_92_2013-05-17,70552.6893111005
23_92_2013-05-24,76428.6353512606
23_92_2013-05-31,77388.3803148862
23_92_2013-06-07,80548.9915824828
23_92_2013-06-14,77638.232118841
23_92_2013-06-21,75286.77361694
23_92_2013-06-28,83119.4067053463
23_92_2013-07-05,83846.4270604964
23_92_2013-07-12,78340.1115440029
23_92_2013-07-19,77265.4054781114
23_92_2013-07-26,78406.2816235417
23_93_2012-11-02,2878.68519583926
23_93_2012-11-09,3346.36537256241
23_93_2012-11-16,2929.80028886031
23_93_2012-11-23,3103.93615880681
23_93_2012-11-30,2405.00542631175
23_93_2012-12-07,2738.87135572726
23_93_2012-12-14,3011.37291043898
23_93_2012-12-21,3194.13296616043
23_93_2012-12-28,2694.4456643408
23_93_2013-01-04,3258.18472331531
23_93_2013-01-11,3119.68316807234
23_93_2013-01-18,3299.90909004753
23_93_2013-01-25,2529.98948908827
23_93_2013-02-01,3564.5929480143
23_93_2013-02-08,3289.19333882139
23_93_2013-02-15,3070.76620216159
23_93_2013-02-22,3057.7778602853
23_93_2013-03-01,3413.97200776684
23_93_2013-03-08,3508.9851370832
23_93_2013-03-15,3464.29571649232
23_93_2013-03-22,3043.85410349028
23_93_2013-03-29,3216.88482489557
23_93_2013-04-05,3686.93022947977
23_93_2013-04-12,3258.75490482285
23_93_2013-04-19,3360.01510005651
23_93_2013-04-26,2934.26383494042
23_93_2013-05-03,3503.86537770326
23_93_2013-05-10,3662.41181598753
23_93_2013-05-17,3486.31697951495
23_93_2013-05-24,4014.89097726318
23_93_2013-05-31,4609.98794590647
23_93_2013-06-07,3962.73463272232
23_93_2013-06-14,3801.74742668541
23_93_2013-06-21,3769.62862798099
23_93_2013-06-28,4066.50279049768
23_93_2013-07-05,5271.2166113718
23_93_2013-07-12,3724.70781937583
23_93_2013-07-19,3570.84941720447
23_93_2013-07-26,3379.75359987996
23_94_2012-12-07,-34.8616227730332
23_94_2012-12-21,80.865018016903
23_94_2013-01-11,126.065704566105
23_94_2013-01-25,-19.5151990147362
23_94_2013-02-15,3144.85298747032
23_94_2013-02-22,254.172087556615
23_94_2013-03-01,388.548301947778
23_94_2013-03-08,185.603672113089
23_94_2013-03-15,132.722851419855
23_94_2013-05-10,1149.67493255168
23_94_2013-05-17,935.885595116179
23_94_2013-05-24,-22.3640779439746
23_94_2013-05-31,290.776047187811
23_94_2013-06-07,330.283379800612
23_94_2013-06-14,288.850649024358
23_94_2013-06-21,413.472564479501
23_94_2013-06-28,194.296558950772
23_94_2013-07-05,298.368783935698
23_94_2013-07-12,46.6608455378884
23_95_2012-11-02,45860.4234960714
23_95_2012-11-09,51741.0750639136
23_95_2012-11-16,44944.3543061124
23_95_2012-11-23,42943.2828895654
23_95_2012-11-30,44900.4434223219
23_95_2012-12-07,49611.7854573004
23_95_2012-12-14,48162.5360623508
23_95_2012-12-21,54790.5323876231
23_95_2012-12-28,49101.8935687042
23_95_2013-01-04,47539.8900600908
23_95_2013-01-11,43369.9948950024
23_95_2013-01-18,49955.1855952509
23_95_2013-01-25,49484.2546920712
23_95_2013-02-01,55963.4282036388
23_95_2013-02-08,48770.0592521716
23_95_2013-02-15,48257.5057439695
23_95_2013-02-22,50089.300340974
23_95_2013-03-01,54276.2423200676
23_95_2013-03-08,51264.2772270335
23_95_2013-03-15,49324.0031979808
23_95_2013-03-22,48428.1260539482
23_95_2013-03-29,45013.7496409046
23_95_2013-04-05,54039.2683110185
23_95_2013-04-12,46570.1799058507
23_95_2013-04-19,52630.333698991
23_95_2013-04-26,50562.9832894997
23_95_2013-05-03,57656.028878557
23_95_2013-05-10,53240.7421854868
23_95_2013-05-17,54249.4920255815
23_95_2013-05-24,62473.7614396468
23_95_2013-05-31,60622.3843457135
23_95_2013-06-07,60899.9790336714
23_95_2013-06-14,60209.701311275
23_95_2013-06-21,63697.4454249663
23_95_2013-06-28,68120.6232170958
23_95_2013-07-05,68844.8739840102
23_95_2013-07-12,62012.3960488236
23_95_2013-07-19,62492.7626145187
23_95_2013-07-26,59673.1255972773
23_96_2012-11-02,12495.7574122989
23_96_2012-11-09,14258.0632880653
23_96_2012-11-16,12655.9788994556
23_96_2012-11-23,15929.0199189983
23_96_2012-11-30,12717.8411022401
23_96_2012-12-07,14349.7247037222
23_96_2012-12-14,15878.0174525424
23_96_2012-12-21,20630.6695139898
23_96_2012-12-28,15299.4801194347
23_96_2013-01-04,12957.9830566392
23_96_2013-01-11,10161.1876930317
23_96_2013-01-18,11423.4352577321
23_96_2013-01-25,11496.8500955888
23_96_2013-02-01,13869.9536255479
23_96_2013-02-08,13883.2255128741
23_96_2013-02-15,13442.0352246807
23_96_2013-02-22,12501.6281788378
23_96_2013-03-01,12398.3155685465
23_96_2013-03-08,11702.9754510919
23_96_2013-03-15,13334.3634826966
23_96_2013-03-22,11338.5709768418
23_96_2013-03-29,11667.2996059213
23_96_2013-04-05,13550.2953747089
23_96_2013-04-12,12514.1051578752
23_96_2013-04-19,14006.1859583095
23_96_2013-04-26,13699.7578415597
23_96_2013-05-03,12819.8857553246
23_96_2013-05-10,13501.4661380666
23_96_2013-05-17,14299.5996336761
23_96_2013-05-24,18401.0765056484
23_96_2013-05-31,18439.4023161955
23_96_2013-06-07,17184.7488979188
23_96_2013-06-14,18272.5359618676
23_96_2013-06-21,19449.7189008847
23_96_2013-06-28,23779.9464834396
23_96_2013-07-05,25062.006237629
23_96_2013-07-12,19156.2432758238
23_96_2013-07-19,19190.8609653045
23_96_2013-07-26,17580.3289081975
23_97_2012-11-02,8795.31188292264
23_97_2012-11-09,7392.69615287626
23_97_2012-11-16,6676.78882371944
23_97_2012-11-23,6658.7916828443
23_97_2012-11-30,6921.86210696569
23_97_2012-12-07,7442.40228103983
23_97_2012-12-14,7667.10665827595
23_97_2012-12-21,8552.78257671309
23_97_2012-12-28,7650.86676410975
23_97_2013-01-04,8589.49723594996
23_97_2013-01-11,6755.53886814039
23_97_2013-01-18,7475.74118390862
23_97_2013-01-25,6541.35581322949
23_97_2013-02-01,8190.9877171438
23_97_2013-02-08,7206.90029332234
23_97_2013-02-15,7238.23146710666
23_97_2013-02-22,7401.4334149738
23_97_2013-03-01,8006.21933627643
23_97_2013-03-08,7096.40201514782
23_97_2013-03-15,7421.55303327246
23_97_2013-03-22,7304.68351185803
23_97_2013-03-29,6937.55122859916
23_97_2013-04-05,8624.60869568095
23_97_2013-04-12,6911.01365874356
23_97_2013-04-19,7082.5560925087
23_97_2013-04-26,6591.33395256786
23_97_2013-05-03,7761.63380756347
23_97_2013-05-10,6991.56385852478
23_97_2013-05-17,6673.67865819785
23_97_2013-05-24,7833.12190934394
23_97_2013-05-31,8996.54618954579
23_97_2013-06-07,7698.6946128702
23_97_2013-06-14,7546.83775011194
23_97_2013-06-21,7400.47626140098
23_97_2013-06-28,8208.31685142602
23_97_2013-07-05,9544.94964191709
23_97_2013-07-12,8096.42313486798
23_97_2013-07-19,7516.49130123516
23_97_2013-07-26,7398.70870431712
23_98_2012-11-02,143.86624949884
23_98_2012-11-09,165.63894782381
23_98_2012-11-16,160.882088247283
23_98_2012-11-23,267.380836926188
23_98_2012-11-30,179.232391274908
23_98_2012-12-07,205.074421033196
23_98_2012-12-14,274.747297371226
23_98_2012-12-21,277.667617408
23_98_2012-12-28,138.105990180766
23_98_2013-01-04,149.305348615354
23_98_2013-01-11,124.521200990411
23_98_2013-01-18,133.887267014194
23_98_2013-01-25,138.081282015637
23_98_2013-02-01,157.094613827758
23_98_2013-02-08,165.527773836271
23_98_2013-02-15,155.806632900291
23_98_2013-02-22,110.511957338649
23_98_2013-03-01,134.591135675175
23_98_2013-03-08,138.099881534083
23_98_2013-03-15,147.714298976566
23_98_2013-03-22,110.774114339805
23_98_2013-03-29,93.5542875415503
23_98_2013-04-05,139.832553798752
23_98_2013-04-12,162.568049263155
23_98_2013-04-19,115.015498088743
23_98_2013-04-26,83.6051036524079
23_98_2013-05-03,102.870966966916
23_98_2013-05-10,74.6243366638113
23_98_2013-05-17,74.441805008397
23_98_2013-06-07,106.017167285372
23_98_2013-06-14,65.6404843250299
23_98_2013-06-21,96.7033894467464
23_98_2013-06-28,116.849595576296
23_98_2013-07-05,160.437484455463
23_98_2013-07-12,121.308165609491
23_98_2013-07-26,101.821853912497
23_99_2012-12-28,0.00300882261772466
23_99_2013-01-04,-0.014138652022704
23_99_2013-01-25,-0.0202663765655882
23_99_2013-04-26,-0.0184665662368211
24_1_2012-11-02,32351.7061690937
24_1_2012-11-09,14065.465163764
24_1_2012-11-16,14671.7209644538
24_1_2012-11-23,16216.8505485595
24_1_2012-11-30,18976.6900194879
24_1_2012-12-07,23621.1946132634
24_1_2012-12-14,32309.4846452277
24_1_2012-12-21,46261.2697587491
24_1_2012-12-28,31445.0740262791
24_1_2013-01-04,11857.7028846874
24_1_2013-01-11,11934.7848766939
24_1_2013-01-18,12926.1942287791
24_1_2013-01-25,13372.1627635388
24_1_2013-02-01,17381.7579806752
24_1_2013-02-08,25767.4585758666
24_1_2013-02-15,37435.6923766873
24_1_2013-02-22,14487.7479635495
24_1_2013-03-01,14302.5800555185
24_1_2013-03-08,16473.4393917005
24_1_2013-03-15,17080.0244302533
24_1_2013-03-22,17576.8717628487
24_1_2013-03-29,22634.0213003663
24_1_2013-04-05,51363.9037088133
24_1_2013-04-12,33764.9656782393
24_1_2013-04-19,32408.0002236773
24_1_2013-04-26,22873.2292991972
24_1_2013-05-03,13853.18002086
24_1_2013-05-10,14132.0681035347
24_1_2013-05-17,13345.2437000342
24_1_2013-05-24,12946.5692993436
24_1_2013-05-31,13512.236419298
24_1_2013-06-07,14246.0560879087
24_1_2013-06-14,13686.6539046978
24_1_2013-06-21,13920.3743079407
24_1_2013-06-28,14231.968784837
24_1_2013-07-05,15329.979643319
24_1_2013-07-12,14136.7334745097
24_1_2013-07-19,13616.8896917882
24_1_2013-07-26,13351.9439138416
24_2_2012-11-02,37980.6139218288
24_2_2012-11-09,40817.7886416814
24_2_2012-11-16,37781.7424494153
24_2_2012-11-23,41114.5775260383
24_2_2012-11-30,42527.0327548879
24_2_2012-12-07,44371.3191321023
24_2_2012-12-14,48527.7915591874
24_2_2012-12-21,62339.373051053
24_2_2012-12-28,50606.1134229105
24_2_2013-01-04,39898.984180937
24_2_2013-01-11,37806.4698643593
24_2_2013-01-18,38240.9501060642
24_2_2013-01-25,33459.910883024
24_2_2013-02-01,38798.2046516945
24_2_2013-02-08,37994.1948355408
24_2_2013-02-15,38926.0198917348
24_2_2013-02-22,40589.5004990973
24_2_2013-03-01,40460.5330802954
24_2_2013-03-08,39351.9215476247
24_2_2013-03-15,38767.7188331069
24_2_2013-03-22,38159.9457672491
24_2_2013-03-29,39544.8297971043
24_2_2013-04-05,41417.8516257028
24_2_2013-04-12,36603.5063354435
24_2_2013-04-19,38805.9027706592
24_2_2013-04-26,36734.934146483
24_2_2013-05-03,39957.8215190622
24_2_2013-05-10,38530.7188957334
24_2_2013-05-17,38428.0446055819
24_2_2013-05-24,40242.7004786268
24_2_2013-05-31,42678.9325180613
24_2_2013-06-07,42430.8888884418
24_2_2013-06-14,41819.5778679168
24_2_2013-06-21,42471.5758731886
24_2_2013-06-28,45874.0895024494
24_2_2013-07-05,48496.004724539
24_2_2013-07-12,44511.5127763987
24_2_2013-07-19,44707.4928867965
24_2_2013-07-26,44131.7863001542
24_3_2012-11-02,7633.15558849744
24_3_2012-11-09,8448.78189302728
24_3_2012-11-16,7714.40514458272
24_3_2012-11-23,11138.4446606939
24_3_2012-11-30,11183.3444162169
24_3_2012-12-07,12148.4688869212
24_3_2012-12-14,14362.8209332386
24_3_2012-12-21,18299.5234150898
24_3_2012-12-28,13576.1562336353
24_3_2013-01-04,12483.7399730113
24_3_2013-01-11,10769.3938162025
24_3_2013-01-18,10919.1496190624
24_3_2013-01-25,11659.7662527156
24_3_2013-02-01,9395.26805922895
24_3_2013-02-08,9365.38214199428
24_3_2013-02-15,8690.74672647598
24_3_2013-02-22,7956.41729689732
24_3_2013-03-01,8246.71565969228
24_3_2013-03-08,8445.37235333433
24_3_2013-03-15,7447.98380664587
24_3_2013-03-22,6980.7439357315
24_3_2013-03-29,7770.75500108775
24_3_2013-04-05,8824.77689708228
24_3_2013-04-12,6753.27424115354
24_3_2013-04-19,8809.76916811615
24_3_2013-04-26,7603.53299833107
24_3_2013-05-03,7947.1321464938
24_3_2013-05-10,7303.5370208629
24_3_2013-05-17,7236.06523626059
24_3_2013-05-24,7344.86497259291
24_3_2013-05-31,7365.08572783237
24_3_2013-06-07,7518.06465812514
24_3_2013-06-14,7591.67164635194
24_3_2013-06-21,7366.08567944635
24_3_2013-06-28,8421.06509985623
24_3_2013-07-05,8927.22375899057
24_3_2013-07-12,10721.7321757561
24_3_2013-07-19,14307.7232331465
24_3_2013-07-26,16571.6506294258
24_4_2012-11-02,28989.7096055306
24_4_2012-11-09,30669.7376267337
24_4_2012-11-16,29964.5626460336
24_4_2012-11-23,32803.4942084601
24_4_2012-11-30,29485.3936216678
24_4_2012-12-07,29668.7746400457
24_4_2012-12-14,30486.9843829048
24_4_2012-12-21,35385.908499872
24_4_2012-12-28,28766.2787548259
24_4_2013-01-04,31892.2749934245
24_4_2013-01-11,27472.5197842711
24_4_2013-01-18,27958.6795721651
24_4_2013-01-25,23612.9421959344
24_4_2013-02-01,28594.8317774604
24_4_2013-02-08,27449.9968879271
24_4_2013-02-15,26544.7846550102
24_4_2013-02-22,27677.7508978346
24_4_2013-03-01,28175.5341314935
24_4_2013-03-08,27223.8737689977
24_4_2013-03-15,27339.7962442133
24_4_2013-03-22,25689.3119931815
24_4_2013-03-29,26971.0947812537
24_4_2013-04-05,29977.6225420131
24_4_2013-04-12,25790.9170173847
24_4_2013-04-19,27040.8098717014
24_4_2013-04-26,26524.4672915204
24_4_2013-05-03,29108.6513295254
24_4_2013-05-10,27424.9558146038
24_4_2013-05-17,27447.3214990651
24_4_2013-05-24,31073.2836994514
24_4_2013-05-31,33312.2658700909
24_4_2013-06-07,32416.1645491512
24_4_2013-06-14,30616.2716073306
24_4_2013-06-21,31445.93560844
24_4_2013-06-28,34954.0692164163
24_4_2013-07-05,37742.3519843199
24_4_2013-07-12,32953.3185076567
24_4_2013-07-19,32587.8806079747
24_4_2013-07-26,32265.0439304083
24_5_2012-11-02,26195.2406060595
24_5_2012-11-09,31188.0834460798
24_5_2012-11-16,25436.1172647241
24_5_2012-11-23,85531.4034886408
24_5_2012-11-30,31605.3183751616
24_5_2012-12-07,37026.179974992
24_5_2012-12-14,45832.2118134414
24_5_2012-12-21,67826.9032268829
24_5_2012-12-28,54535.8292799038
24_5_2013-01-04,24246.8219987319
24_5_2013-01-11,19847.3681057389
24_5_2013-01-18,18311.9010001653
24_5_2013-01-25,18020.1747703674
24_5_2013-02-01,26724.2255024125
24_5_2013-02-08,29409.8175193882
24_5_2013-02-15,37306.4456918048
24_5_2013-02-22,29974.7544400796
24_5_2013-03-01,28819.89513921
24_5_2013-03-08,26985.2395764117
24_5_2013-03-15,24271.7277009372
24_5_2013-03-22,20975.372333566
24_5_2013-03-29,23471.5982840673
24_5_2013-04-05,27290.6960885509
24_5_2013-04-12,22778.363346502
24_5_2013-04-19,20462.3487559085
24_5_2013-04-26,16609.2389256032
24_5_2013-05-03,16154.3871075269
24_5_2013-05-10,15395.2369398624
24_5_2013-05-17,16194.0458686407
24_5_2013-05-24,14705.7370239423
24_5_2013-05-31,16671.5547931867
24_5_2013-06-07,19135.2229013699
24_5_2013-06-14,20683.0548556433
24_5_2013-06-21,18966.1837451452
24_5_2013-06-28,18715.8791938385
24_5_2013-07-05,18956.0380410702
24_5_2013-07-12,16876.755313082
24_5_2013-07-19,17492.6584116144
24_5_2013-07-26,15867.3694515814
24_6_2012-11-02,2041.56319271846
24_6_2012-11-09,3135.43271697375
24_6_2012-11-16,1958.99733937903
24_6_2012-11-23,15181.7706592495
24_6_2012-11-30,3727.68810641742
24_6_2012-12-07,4041.27107253343
24_6_2012-12-14,6873.77782319511
24_6_2012-12-21,12855.4582104297
24_6_2012-12-28,9435.01803273476
24_6_2013-01-04,1802.80974704913
24_6_2013-01-11,763.861434945962
24_6_2013-01-18,1560.26224433156
24_6_2013-01-25,1707.39530348942
24_6_2013-02-01,1877.23943691549
24_6_2013-02-08,2472.91318314681
24_6_2013-02-15,2279.23908871618
24_6_2013-02-22,2049.26986528466
24_6_2013-03-01,2145.29737225231
24_6_2013-03-08,2400.2211549969
24_6_2013-03-15,2741.0986662976
24_6_2013-03-22,1588.98883865155
24_6_2013-03-29,1737.47504163984
24_6_2013-04-05,2228.0163067537
24_6_2013-04-12,2221.65672507952
24_6_2013-04-19,1934.82684037878
24_6_2013-04-26,1655.72261127257
24_6_2013-05-03,2932.38033332477
24_6_2013-05-10,2962.70371796338
24_6_2013-05-17,3375.29504559698
24_6_2013-05-24,2460.28091459976
24_6_2013-05-31,1978.75373000809
24_6_2013-06-07,2559.21492566764
24_6_2013-06-14,2875.30349776379
24_6_2013-06-21,4028.87787491154
24_6_2013-06-28,3211.99621682348
24_6_2013-07-05,3830.53315642843
24_6_2013-07-12,2877.84425793831
24_6_2013-07-19,3278.29322091574
24_6_2013-07-26,3380.4045230636
24_7_2012-11-02,29334.7968423222
24_7_2012-11-09,34682.1122002709
24_7_2012-11-16,29783.3918608449
24_7_2012-11-23,79156.1250477959
24_7_2012-11-30,46556.930582421
24_7_2012-12-07,51419.210525216
24_7_2012-12-14,70447.4418911069
24_7_2012-12-21,104520.256522775
24_7_2012-12-28,66328.2944701847
24_7_2013-01-04,15030.7723191973
24_7_2013-01-11,10728.494406802
24_7_2013-01-18,12769.2037474652
24_7_2013-01-25,12108.6122588183
24_7_2013-02-01,16190.5328273796
24_7_2013-02-08,18795.8340554867
24_7_2013-02-15,19784.0517432213
24_7_2013-02-22,20990.6090855934
24_7_2013-03-01,17004.2327097084
24_7_2013-03-08,15769.6462387079
24_7_2013-03-15,20922.4160831278
24_7_2013-03-22,22312.5339285811
24_7_2013-03-29,20079.8853382848
24_7_2013-04-05,29128.9571233441
24_7_2013-04-12,26623.8763115142
24_7_2013-04-19,25404.6522526357
24_7_2013-04-26,19635.7247408586
24_7_2013-05-03,18837.8052113151
24_7_2013-05-10,19440.745353026
24_7_2013-05-17,18914.2581157099
24_7_2013-05-24,25488.6170235376
24_7_2013-05-31,36957.3028986464
24_7_2013-06-07,24469.3852886602
24_7_2013-06-14,29634.4964575835
24_7_2013-06-21,36046.086011635
24_7_2013-06-28,33576.3786880617
24_7_2013-07-05,37672.6109244296
24_7_2013-07-12,27004.0705428613
24_7_2013-07-19,24772.3743219787
24_7_2013-07-26,22377.5180484694
24_8_2012-11-02,53017.2927752769
24_8_2012-11-09,53342.2079334129
24_8_2012-11-16,50229.169937887
24_8_2012-11-23,48076.7142438353
24_8_2012-11-30,53859.6084519064
24_8_2012-12-07,53833.8655026116
24_8_2012-12-14,54799.7034124551
24_8_2012-12-21,61017.4245424773
24_8_2012-12-28,52179.5679107664
24_8_2013-01-04,48732.0041530954
24_8_2013-01-11,46026.2767702957
24_8_2013-01-18,48307.2280682427
24_8_2013-01-25,44056.7983590536
24_8_2013-02-01,51314.813194974
24_8_2013-02-08,51287.7199669533
24_8_2013-02-15,49364.4954349767
24_8_2013-02-22,49905.6220895828
24_8_2013-03-01,51956.5721929601
24_8_2013-03-08,50485.0443935358
24_8_2013-03-15,49744.8281346388
24_8_2013-03-22,48932.5542924498
24_8_2013-03-29,49954.43211859
24_8_2013-04-05,53580.7456223765
24_8_2013-04-12,46927.622844598
24_8_2013-04-19,50179.574087471
24_8_2013-04-26,48078.1189059714
24_8_2013-05-03,52380.507704972
24_8_2013-05-10,49213.8015840459
24_8_2013-05-17,48107.4159438911
24_8_2013-05-24,49372.0318855231
24_8_2013-05-31,51472.7553586211
24_8_2013-06-07,52420.2436153815
24_8_2013-06-14,50550.8401131785
24_8_2013-06-21,49458.1531984584
24_8_2013-06-28,53021.9329928576
24_8_2013-07-05,53824.2957783626
24_8_2013-07-12,51104.0921419536
24_8_2013-07-19,51085.3496653963
24_8_2013-07-26,51047.3636092148
24_9_2012-11-02,21824.5609961792
24_9_2012-11-09,20142.4607823658
24_9_2012-11-16,35987.4493339687
24_9_2012-11-23,29527.2826639325
24_9_2012-11-30,15362.3336639906
24_9_2012-12-07,15880.5049945343
24_9_2012-12-14,17990.8716293224
24_9_2012-12-21,26557.4528994882
24_9_2012-12-28,22494.8591731173
24_9_2013-01-04,12799.2595225912
24_9_2013-01-11,12497.411464946
24_9_2013-01-18,12230.888734206
24_9_2013-01-25,10180.886323241
24_9_2013-02-01,11625.7664738557
24_9_2013-02-08,12621.6208987592
24_9_2013-02-15,12589.2577267819
24_9_2013-02-22,15249.5624762473
24_9_2013-03-01,12214.941778788
24_9_2013-03-08,14857.376476417
24_9_2013-03-15,18565.2999170606
24_9_2013-03-22,22571.9402935401
24_9_2013-03-29,19183.8830664719
24_9_2013-04-05,25667.0038169438
24_9_2013-04-12,26637.3078938868
24_9_2013-04-19,24485.719064753
24_9_2013-04-26,22479.2499191461
24_9_2013-05-03,26229.5630885029
24_9_2013-05-10,25188.1621137172
24_9_2013-05-17,26684.0811084174
24_9_2013-05-24,34828.5998229531
24_9_2013-05-31,38484.3749479251
24_9_2013-06-07,28664.837231048
24_9_2013-06-14,29695.912021849
24_9_2013-06-21,35117.1421540552
24_9_2013-06-28,38218.7751461235
24_9_2013-07-05,46792.7303605755
24_9_2013-07-12,32452.894173248
24_9_2013-07-19,30624.1100595059
24_9_2013-07-26,28810.4228690842
24_10_2012-11-02,42289.210903726
24_10_2012-11-09,32621.7703329081
24_10_2012-11-16,26229.1043549589
24_10_2012-11-23,31274.6448118223
24_10_2012-11-30,24482.2990115848
24_10_2012-12-07,26407.6863314301
24_10_2012-12-14,25853.9207284177
24_10_2012-12-21,27369.1150896554
24_10_2012-12-28,25121.9820550213
24_10_2013-01-04,21758.8976595537
24_10_2013-01-11,19468.6844055896
24_10_2013-01-18,20357.5631419187
24_10_2013-01-25,20511.578813119
24_10_2013-02-01,21157.949954569
24_10_2013-02-08,19910.6594698997
24_10_2013-02-15,19533.2676405147
24_10_2013-02-22,19464.483452517
24_10_2013-03-01,19867.3333834454
24_10_2013-03-08,21353.4191449962
24_10_2013-03-15,21989.7490057306
24_10_2013-03-22,23405.0729979171
24_10_2013-03-29,21014.726034318
24_10_2013-04-05,22399.0684877324
24_10_2013-04-12,24395.93993212
24_10_2013-04-19,27196.1020540619
24_10_2013-04-26,23629.9722736143
24_10_2013-05-03,25797.6383898638
24_10_2013-05-10,25176.5339019955
24_10_2013-05-17,24506.4562973966
24_10_2013-05-24,27482.3132872022
24_10_2013-05-31,29559.5395564258
24_10_2013-06-07,23981.0083384758
24_10_2013-06-14,27677.3997125547
24_10_2013-06-21,27869.1807190146
24_10_2013-06-28,26113.6190726156
24_10_2013-07-05,30188.0517387174
24_10_2013-07-12,27745.7024241151
24_10_2013-07-19,26420.65993942
24_10_2013-07-26,27173.5323426907
24_11_2012-11-02,22521.5440057932
24_11_2012-11-09,15443.9946143292
24_11_2012-11-16,15669.5497888018
24_11_2012-11-23,21023.314527696
24_11_2012-11-30,18855.2691312048
24_11_2012-12-07,17481.8609467427
24_11_2012-12-14,18073.8974633661
24_11_2012-12-21,20692.1478532278
24_11_2012-12-28,18025.261216938
24_11_2013-01-04,17383.8137758272
24_11_2013-01-11,13897.5032998926
24_11_2013-01-18,16973.2894301836
24_11_2013-01-25,12806.2102332726
24_11_2013-02-01,12637.3087739004
24_11_2013-02-08,12948.7140785097
24_11_2013-02-15,12118.7821334532
24_11_2013-02-22,13094.561045264
24_11_2013-03-01,12629.957312554
24_11_2013-03-08,11580.1629229126
24_11_2013-03-15,9945.93980805407
24_11_2013-03-22,11349.8755932611
24_11_2013-03-29,10181.4579549924
24_11_2013-04-05,10729.3873749789
24_11_2013-04-12,9576.57600091107
24_11_2013-04-19,12614.6952752752
24_11_2013-04-26,11088.9581058908
24_11_2013-05-03,12222.7273224314
24_11_2013-05-10,11832.7540927546
24_11_2013-05-17,13466.0648125512
24_11_2013-05-24,25320.7456749605
24_11_2013-05-31,50101.2830824575
24_11_2013-06-07,20142.4934526172
24_11_2013-06-14,17820.5220277364
24_11_2013-06-21,36968.4367173542
24_11_2013-06-28,21091.1874788029
24_11_2013-07-05,33308.4051077532
24_11_2013-07-12,23504.9951292224
24_11_2013-07-19,30825.5730568744
24_11_2013-07-26,14941.859217795
24_12_2012-11-02,3748.7333379968
24_12_2012-11-09,4353.82646091116
24_12_2012-11-16,3868.88129685433
24_12_2012-11-23,3056.3898317575
24_12_2012-11-30,3192.77310009668
24_12_2012-12-07,3184.71516537912
24_12_2012-12-14,2817.61354528088
24_12_2012-12-21,2898.17230588875
24_12_2012-12-28,2429.67154259043
24_12_2013-01-04,2863.38369172312
24_12_2013-01-11,2854.80000366713
24_12_2013-01-18,2893.69062486689
24_12_2013-01-25,2749.13087058712
24_12_2013-02-01,3121.8794679993
24_12_2013-02-08,3070.88835305648
24_12_2013-02-15,3308.20748540041
24_12_2013-02-22,3886.924707087
24_12_2013-03-01,3574.41487341706
24_12_2013-03-08,3770.41351448655
24_12_2013-03-15,4551.14707783539
24_12_2013-03-22,4293.08920802593
24_12_2013-03-29,3968.04885983597
24_12_2013-04-05,4301.21807552367
24_12_2013-04-12,4174.85428820968
24_12_2013-04-19,4833.2358888986
24_12_2013-04-26,3955.08594891545
24_12_2013-05-03,4506.42548144233
24_12_2013-05-10,5117.10881131037
24_12_2013-05-17,4635.32900618771
24_12_2013-05-24,5206.89658085768
24_12_2013-05-31,5142.35453385348
24_12_2013-06-07,5286.79909064698
24_12_2013-06-14,5191.91190241954
24_12_2013-06-21,4800.83749867033
24_12_2013-06-28,5059.87600267971
24_12_2013-07-05,5484.43147460452
24_12_2013-07-12,5530.69731454428
24_12_2013-07-19,5172.0258668875
24_12_2013-07-26,5181.31243724202
24_13_2012-11-02,27751.1850927131
24_13_2012-11-09,29546.6530107841
24_13_2012-11-16,26724.0087552714
24_13_2012-11-23,26703.4081766503
24_13_2012-11-30,27982.7980663481
24_13_2012-12-07,27537.3962992959
24_13_2012-12-14,25882.8599986597
24_13_2012-12-21,27644.1975288691
24_13_2012-12-28,24723.7433150248
24_13_2013-01-04,30236.3553147845
24_13_2013-01-11,25966.9955541381
24_13_2013-01-18,26638.4667497597
24_13_2013-01-25,21995.1963977666
24_13_2013-02-01,28057.7809536277
24_13_2013-02-08,26855.5348085511
24_13_2013-02-15,26821.094916122
24_13_2013-02-22,28405.1695965939
24_13_2013-03-01,29840.5888052379
24_13_2013-03-08,28019.724261201
24_13_2013-03-15,27581.4536589747
24_13_2013-03-22,27054.274009477
24_13_2013-03-29,27933.5090547423
24_13_2013-04-05,29322.2604171986
24_13_2013-04-12,25668.2923104181
24_13_2013-04-19,26566.0902983515
24_13_2013-04-26,25967.1079363642
24_13_2013-05-03,28075.0064319314
24_13_2013-05-10,26079.7438171331
24_13_2013-05-17,25721.0798735318
24_13_2013-05-24,28602.5676546269
24_13_2013-05-31,29906.7700020471
24_13_2013-06-07,29575.7568848166
24_13_2013-06-14,27817.1195635539
24_13_2013-06-21,27592.3767409852
24_13_2013-06-28,30782.7961207778
24_13_2013-07-05,33192.7767201388
24_13_2013-07-12,30025.8555803332
24_13_2013-07-19,30229.6202800081
24_13_2013-07-26,29708.5359284359
24_14_2012-11-02,15355.0665351806
24_14_2012-11-09,18693.3666919256
24_14_2012-11-16,20554.4284549656
24_14_2012-11-23,45542.4342199961
24_14_2012-11-30,21428.9942613861
24_14_2012-12-07,24237.8857029793
24_14_2012-12-14,29018.7215801163
24_14_2012-12-21,44397.6306833225
